activity_id,start_time_local,activity_type,duration_seconds,distance_meters,calories,average_hr_bpm,max_hr_bpm,elevation_gain_m,training_load,aerobic_training_effect,anaerobic_training_effect
9229195016,2022-07-18 20:50:16,treadmill_running,951.93,1477.39,89,103,122,0,2.88,0.3,0
9233949141,2022-07-19 16:02:37,treadmill_running,2529.99,3944.8,269,115,124,0,9.01,1,0
9235065519,2022-07-19 18:54:52,road_biking,3607.79,26939.46,1193,,,137,0,0,0
9235221608,2022-07-19 20:12:13,cycling,530.89,1271.74,117,149,164,15.5,17.33,2,0
9235485924,2022-07-19 20:54:24,cycling,444.41,1066.62,72,127,139,5.71,5.67,0.6,0
9243706085,2022-07-21 05:41:46,running,1686.92,2649.63,206,106,118,16.04,8.02,0.9,0
9244982598,2022-07-21 11:36:57,breathwork,938,0,0,62,95,0,0,0,0
9247991712,2022-07-21 18:52:37,road_biking,5973.46,42888.88,1212,160,186,273,146.08,4.2,1
9257700261,2022-07-23 06:54:36,hiking,11936.7,9294.06,740,92,142,217.49,6.74,0.6,0
9261909636,2022-07-23 11:11:25,hiking,7250.6,4747.41,484,94,137,211.42,9.35,0.9,0
9261912901,2022-07-23 13:56:27,hiking,10268.56,4880.09,715,96,146,200.73,8.65,0.8,0
9263045817,2022-07-24 10:10:08,treadmill_running,1802.78,3172.5,228,119,143,0,9.61,0.9,0
9263980788,2022-07-24 11:02:13,road_biking,5679.75,40248.82,975,149,201,260,97.88,3.2,2
9294669758,2022-07-24 11:02:22,other,6023,40279.8,,146.88,200,232.38,,,
9268609617,2022-07-25 05:22:16,treadmill_running,1204.41,2119.63,113,105,118,0,3.78,0.3,0
9268641437,2022-07-25 05:43:02,breathwork,938,0,0,67,114,0,0.07,0,0
9273053972,2022-07-25 20:26:41,walking,1703.18,718.61,128,96,123,3.89,2.71,0.2,0
9273486731,2022-07-25 21:11:45,treadmill_running,3423.25,7732.34,630,144,187,0,81.83,3,1.5
9275029457,2022-07-26 06:30:22,strength_training,2379.09,0,284,123,162,0,16.05,1.3,0.1
9275069979,2022-07-26 07:10:31,treadmill_running,764.41,1705.97,159,146,167,0,28.04,2.1,0
9279304524,2022-07-26 19:32:49,treadmill_running,2102.31,5702.92,357,136,175,0,49.54,2.6,0
9280034205,2022-07-26 21:40:51,breathwork,938,0,0,73,98,0,0.15,0,0
9285362593,2022-07-27 17:56:52,strength_training,2456.81,0,212,110,134,0,5.01,0.4,0
9288100862,2022-07-28 04:19:21,treadmill_running,2372.76,4005.34,198,100,109,0,4.31,0.4,0
9292719410,2022-07-28 19:52:53,strength_training,2258.77,0,264,124,162,0,14.59,1.3,0
9292899192,2022-07-28 20:31:24,treadmill_running,1498.05,4024.51,251,136,155,0,26.47,2.1,0
9294710931,2022-07-29 04:15:00,cycling,6023,40279.8,,146.88,200,232.38,,,
9298600863,2022-07-29 19:13:36,treadmill_running,2426.05,8020.44,476,145,166,0,47.4,2.6,0
9300736428,2022-07-30 05:47:24,road_biking,7213.13,50203.57,1009,138,168,334,49.17,2.6,0.2
9301042044,2022-07-30 08:59:11,breathwork,938,0,0,73,88,0,0,0,0
9301377314,2022-07-30 09:37:37,treadmill_running,2707.32,5283.15,429,134,168,0,34.62,2.2,0.2
9304678980,2022-07-30 17:36:56,strength_training,4304.82,0,369,113,144,0,5.23,0.4,0
9306880339,2022-07-31 05:19:22,treadmill_running,2266.95,3720.6,190,98,110,0,4.4,0.4,0
9307072416,2022-07-31 07:15:56,breathwork,938,0,0,75,95,0,0.04,0,0
9313381202,2022-08-01 04:27:06,treadmill_running,1805.73,3075.67,152,99,106,0,4.36,0.4,0
9313583468,2022-08-01 06:14:57,strength_training,2151,0,268,127,159,0,15.57,1.4,0
9317321991,2022-08-01 18:56:49,cycling,563.57,1275.95,53,103,117,189.35,1.92,0.1,0
9317901253,2022-08-01 19:07:21,walking,4597.23,1701.57,275,88,115,16.2,2.15,0.2,0
9319942046,2022-08-02 05:29:19,breathwork,938,0,0,62,95,0,0.07,0,0
9325281834,2022-08-02 20:46:52,treadmill_running,2980.71,7009.81,400,125,160,0,23.55,2,0
9325630236,2022-08-02 22:02:00,cycling,2603.78,10807.5,268,111,143,87.58,7.06,0.6,0
9331936627,2022-08-03 20:31:42,strength_training,2534.78,0,288,122,148,0,13.91,1.3,0
9332219565,2022-08-03 21:36:09,treadmill_running,1318.05,3034.33,191,127,163,0,19.2,1.8,0
9333846491,2022-08-04 05:22:06,road_biking,5580.91,40531.94,937,145,173,264,71.46,3,0.3
9337954858,2022-08-04 19:32:07,treadmill_running,1809.98,4052.78,240,123,157,0,17.9,1.6,0
9340142363,2022-08-05 05:53:57,treadmill_running,1217.71,1805.57,89,95,105,0,2.04,0.1,0
9340203204,2022-08-05 06:24:49,breathwork,938,0,0,61,72,0,0,0,0
9352905891,2022-08-07 07:45:04,running,2040.59,5194.58,432,152,172,40.49,58.93,2.9,0
9356414949,2022-08-07 13:21:07,walking,12841.02,4132.53,597,79,112,55.37,3.43,0.3,0
9357027801,2022-08-07 18:17:16,cycling,1062.17,2614.92,114,112,122,8.77,4.36,0.4,0
9357388817,2022-08-07 18:45:34,walking,2612.74,305.64,81,68,95,0,0.48,0,0
9357521128,2022-08-07 19:31:06,cycling,1158.67,2486.66,94,98,123,26.58,3.12,0.2,0
9364427276,2022-08-08 21:41:09,treadmill_running,1212.65,1936.56,115,106,117,0,3.93,0.3,0
9370778309,2022-08-09 18:50:52,road_biking,5231.91,40175.71,940,151,177,261,90.7,3.3,0.2
9371927302,2022-08-09 23:24:58,treadmill_running,1225.94,2009.06,115,105,118,0,3.95,0.3,0
9378501893,2022-08-10 21:51:05,treadmill_running,1763.55,3007.57,163,104,133,0,5.45,0.5,0
9378663738,2022-08-10 22:51:06,strength_training,472.66,0,37,100,113,0,1.64,0.1,0
9378736558,2022-08-10 22:59:39,breathwork,938,0,0,71,99,0,0.13,0,0
9384407365,2022-08-11 18:51:01,mountain_biking,5369.26,26190.13,715,132,161,187.77,32.19,2.3,0
9384958934,2022-08-11 21:33:55,treadmill_running,1212.55,2250,143,114,145,0,10.21,1,0
9390522468,2022-08-12 18:01:31,road_biking,5183.63,40235.22,1008,156,179,269,111.23,3.6,0.5
9391646965,2022-08-12 22:32:26,treadmill_running,5506.41,10040.7,834,140,180,0,71.01,2.9,0.7
9392782625,2022-08-13 06:15:48,road_biking,5836.6,40254.17,842,139,167,268,49.54,2.6,0
9397849411,2022-08-13 21:40:31,treadmill_running,2150.23,3005,197,107,131,0,5.49,0.5,0
9405964250,2022-08-14 12:28:11,walking,13192.39,3370.49,462,73,117,43.54,2.57,0.2,0
9407185621,2022-08-15 10:09:18,road_biking,5878.08,40701.83,992,149,202,389,119.05,3.3,2.1
9407733446,2022-08-15 12:32:47,strength_training,2857.09,0,358,129,152,0,18.02,1.5,0
9409488151,2022-08-15 17:13:09,breathwork,938,0,0,89,103,0,0.8,0,0
9410398211,2022-08-15 19:58:48,treadmill_running,1201.3,1590.56,171,125,146,0,10.82,0.9,0
9412355088,2022-08-16 04:56:14,treadmill_running,1348.89,2070,122,103,131,0,4.06,0.3,0
9426110743,2022-08-18 06:24:58,treadmill_running,1209.33,1652.76,98,97,109,0,2.54,0.2,0
9429795055,2022-08-18 17:23:59,road_biking,4964.16,35674.14,874,148,179,278,82.71,3.1,0.5
9438555081,2022-08-20 05:34:04,road_biking,5827.69,40624.98,974,147,189,382,97.18,3.2,1.2
9438656175,2022-08-20 07:26:42,treadmill_running,1801.37,4070.63,293,133,153,0,19.94,1.7,0
9443175057,2022-08-20 18:45:48,mountain_biking,2068.63,4576.84,196,106,127,33.41,3.57,0.3,0
9443409841,2022-08-20 20:18:16,treadmill_running,2133.57,4532.13,294,124,149,0,16.02,1.4,0
9443904918,2022-08-20 22:53:07,breathwork,938,0,0,70,99,0,0.02,0,0
9445043628,2022-08-21 05:46:24,mountain_biking,4466.62,26662.17,780,142,173,206.75,62,2.8,0
9445163122,2022-08-21 07:16:50,treadmill_running,2486.49,5001.99,310,121,145,0,14.85,1.3,0
9448256937,2022-08-21 11:59:43,walking,11531.81,6214.46,726,86,119,198.32,6.43,0.5,0
9451691150,2022-08-22 04:15:17,treadmill_running,1322.09,3140.17,197,125,151,0,16.26,1.4,0
9472245959,2022-08-25 05:22:50,treadmill_running,1927.69,4272.91,272,126,182,0,27.62,2.1,0
9476825398,2022-08-25 19:57:26,strength_training,2615.63,0,336,123,153,0,17.26,1.6,0
9477339826,2022-08-25 21:44:22,treadmill_running,1329.1,3031.09,215,130,157,0,21.25,1.8,0.1
9478854193,2022-08-26 05:26:44,mountain_biking,4568.05,26702.05,771,144,166,184.13,59.51,2.8,0
9482347157,2022-08-26 18:11:55,strength_training,1667.31,0,203,117,152,0,11.02,1,0
9483183752,2022-08-26 20:35:23,treadmill_running,2241.76,5030.05,365,135,168,0,37.25,2.3,0
9484860001,2022-08-27 06:13:00,mountain_biking,4038.53,22300.23,536,130,148,163.97,24.15,2,0
9485154670,2022-08-27 08:16:27,strength_training,2408.76,0,281,120,156,0,11.64,1,0
9488783735,2022-08-27 14:19:27,walking,13692.16,2019.51,648,84,120,71.02,2.39,0.2,0
9491653104,2022-08-28 04:46:16,hiking,12978.59,8355,839,94,132,396.23,3.56,0.3,0
9493332015,2022-08-28 09:26:09,hiking,12126.07,7999.31,797,95,133,350.25,4.54,0.4,0
9502720920,2022-08-29 20:16:33,treadmill_running,1486.79,2124.75,97,91,107,0,1.94,0.1,0
9504716097,2022-08-30 06:20:02,treadmill_running,1502.56,2867.02,168,113,139,0,7.99,0.7,0
9518545609,2022-09-01 07:28:29,running,2492.66,5594.96,497,139,156,73.79,57.52,2.8,0
9520045616,2022-09-01 13:08:27,strength_training,2457.01,0,305,121,152,0,15.91,1.4,0
9520890455,2022-09-01 15:53:38,walking,1345.44,1349.84,95,81,101,7.94,2.11,0.2,0
9524914761,2022-09-02 07:22:20,running,1788.84,4641.47,414,148,167,54.07,68.67,3,0
9527549768,2022-09-02 12:57:30,hiking,9741.74,5836.08,644,94,129,269.01,3.27,0.3,0
9530625904,2022-09-03 06:00:40,treadmill_running,3289.56,7058.97,440,127,153,0,22.48,2,0
9531674012,2022-09-03 10:01:14,walking,3822.26,641.74,179,82,111,4.03,1.3,0.1,0
9531869391,2022-09-03 11:17:00,walking,1036.72,1048.93,65,88,102,8.5,1.44,0.1,0
9534996666,2022-09-03 17:51:12,mountain_biking,4317.67,26729.8,805,149,170,179.41,65.16,3,0
9537396705,2022-09-04 08:17:16,treadmill_running,1303.78,3006.07,184,124,144,0,11.29,1,0
9548266126,2022-09-05 18:22:38,mountain_biking,4982.76,25053.66,628,129,156,165.35,27.13,2.1,0
9548721918,2022-09-05 20:30:17,treadmill_running,841.48,1233.81,58,92,104,0,1.66,0.1,0
9554124148,2022-09-06 17:35:40,strength_training,2523.02,0,297,121,148,0,12.51,1.1,0
9554340031,2022-09-06 18:27:25,walking,1161.27,1371.15,107,97,120,7.46,3.55,0.3,0
9557415305,2022-09-07 06:19:30,treadmill_running,1228.64,2006.4,131,113,123,0,5.13,0.4,0
9557489223,2022-09-07 06:44:24,treadmill_running,1230.24,2037.55,121,109,117,0,4.41,0.4,0
9567192535,2022-09-08 15:47:21,mountain_biking,5984.05,16069.78,644,122,148,151.5,15.82,1.4,0
9574177814,2022-09-09 20:31:07,treadmill_running,2084.16,3211.45,159,98,108,0,2.52,0.2,0
9576345064,2022-09-10 09:28:28,breathwork,938,0,0,63,82,0,0,0,0
9578468099,2022-09-10 13:34:11,mountain_biking,5903.06,31088.07,781,133,160,210.32,36.52,2.3,0
9579034854,2022-09-10 16:16:55,treadmill_running,1203.78,2773.59,192,133,152,0,19.97,2,0
9582879147,2022-09-11 09:11:37,treadmill_running,2584.23,5185.58,321,121,151,0,16.94,1.6,0
9585000647,2022-09-11 13:38:12,mountain_biking,930.35,1861.89,88,105,120,9.98,2.51,0.2,0
9586257178,2022-09-11 15:54:18,mountain_biking,5167.13,26713.86,402,101,136,201.41,4.39,0.4,0
9588967985,2022-09-12 04:24:23,treadmill_running,2015.63,4007.56,249,117,150,0,13.03,1.3,0
9589147813,2022-09-12 05:37:41,mountain_biking,3063.7,17678.15,458,131,163,155.09,24.05,2.1,0
9600803945,2022-09-13 21:55:52,treadmill_running,1430.64,2000.87,120,100,112,0,2.96,0.3,0
9607402806,2022-09-14 22:23:56,treadmill_running,2189.56,3005.86,150,90,101,0,2.07,0.2,0
9612466320,2022-09-15 18:04:34,mountain_biking,5133.98,26807.37,613,125,152,181.2,20.56,2,0
9613705349,2022-09-15 23:12:40,treadmill_running,674.76,1021.86,60,101,114,0,2.29,0.2,0
9616839834,2022-09-16 05:01:23,mountain_biking,2669.91,14104.59,356,124,156,118.44,16.59,1.6,0
9623589383,2022-09-17 10:24:01,road_biking,15736.23,102480.65,2300,148,182,965,124.49,3.8,0
9625673249,2022-09-17 22:59:35,treadmill_running,354.36,501.86,28,96,103,0,1.08,0.1,0
9626899799,2022-09-18 06:57:47,treadmill_running,2901.22,6004.44,352,121,148,0,15.44,1.5,0
9627070360,2022-09-18 08:09:25,strength_training,2496.07,0,451,144,164,0,43.22,2.5,0
9633217219,2022-09-19 05:29:23,treadmill_running,2448.19,3594.16,207,100,108,0,3.97,0.4,0
9639193717,2022-09-20 04:44:50,cycling,3656.4,18400.45,310,104,135,157.85,6.34,0.6,0
9639238772,2022-09-20 06:14:32,strength_training,231.87,0,18,95,103,0,0.74,0,0
9643329219,2022-09-20 18:37:27,running,3510.78,6003.99,551,136,181,39.78,54.91,2.8,0
9645902966,2022-09-21 06:30:14,strength_training,314.65,0,52,118,137,0,5.19,0.5,0
9649441255,2022-09-21 18:07:15,strength_training,1542.76,0,259,124,154,0,22.02,1.9,0.2
9652510338,2022-09-22 07:20:38,treadmill_running,1755.58,2722.93,185,106,124,0,,0.6,0
9656359728,2022-09-22 18:22:18,mountain_biking,5386.2,26834.07,544,103,131,186.93,13.93,1.3,0
9658614973,2022-09-23 06:48:12,breathwork,938,0,0,67,92,0,0.28,0,0
9665783268,2022-09-24 08:08:23,hiking,14253.43,9662.18,1542,113,165,664.59,64.47,3,0.1
9670511546,2022-09-25 05:17:03,treadmill_running,7965.28,15105.37,1061,118,186,0,66.37,3,0
9671570570,2022-09-25 10:55:54,strength_training,2163.61,0,401,132,161,0,46.89,2.4,0.7
9672611721,2022-09-25 12:14:06,road_biking,4782.04,34146.42,1097,154,184,181,309.09,5,3.2
9675728539,2022-09-25 21:35:49,breathwork,938,0,0,65,95,0,0.14,0,0
9676844048,2022-09-26 05:09:13,treadmill_running,1818.19,2890.18,184,101,110,0,6.48,0.6,0
9676873729,2022-09-26 05:40:56,breathwork,938,0,0,77,120,0,0.86,0,0
9687608955,2022-09-27 22:30:41,treadmill_running,1782.96,2566.42,215,108,122,0,8.69,0.8,0
9693616341,2022-09-28 21:59:26,strength_training,2412.22,0,350,119,146,0,21.52,2,0
9695001329,2022-09-29 06:58:36,strength_training,259.94,0,28,97,107,0,1.3,0.1,0
9701203705,2022-09-30 06:54:32,mountain_biking,7314.76,35678.23,1224,135,164,299.28,125.37,3.5,1.2
9704640380,2022-09-30 20:50:37,treadmill_running,1794.24,2938.39,197,105,119,0,7.27,0.6,0
9712679221,2022-10-02 08:05:42,mountain_biking,4838.02,24534.76,930,137,161,186.35,96.15,3.3,0.5
9723499721,2022-10-03 22:00:52,treadmill_running,2617.34,4502.49,343,114,139,0,15.78,1.4,0
9730123053,2022-10-04 22:58:34,treadmill_running,1736.82,2696.45,184,105,112,0,6.69,0.6,0
9735690628,2022-10-05 20:25:44,treadmill_running,1210.2,2524.04,191,119,138,0,15.38,1.4,0
9736129362,2022-10-05 22:00:22,breathwork,938,0,0,70,92,0,0.17,0,0
9736350249,2022-10-05 22:44:15,virtual_ride,1851.55,13241.16,373,,,277,,,
9736402371,2022-10-05 23:21:16,virtual_ride,547,4204.93,66,140,152,4,,,
9740089516,2022-10-06 15:56:36,virtual_ride,1815.59,15573.6,316,,,23,,,
9740179180,2022-10-06 16:28:07,virtual_ride,901.24,7049.63,134,141.42,167,15,37.3,2.1,1
9742287577,2022-10-06 22:05:52,treadmill_running,1215.24,2509.51,205,123,145,0,23.13,2,0
9747806009,2022-10-07 21:30:47,running,1264.71,1319.88,184,122,159,26.8,13.05,1.2,0
9749334844,2022-10-08 05:49:36,treadmill_running,5876.49,10097.64,727,118,144,0,25.04,2,0
9749961962,2022-10-08 09:52:55,breathwork,477.73,0,0,82,108,0,1.55,0.1,0
9750676286,2022-10-08 11:43:10,virtual_ride,2355.81,18026.12,404,,,205,,,
9754841319,2022-10-09 01:28:45,virtual_ride,1932.09,13125.53,262,,,146,,,
9754894453,2022-10-09 02:06:25,virtual_ride,869,6069.74,96,0,0,25,,,
9760243477,2022-10-09 18:33:40,treadmill_running,3262.37,5004.47,488,126,181,0,80.77,3,0.9
9760977018,2022-10-09 21:43:05,virtual_ride,1803.53,16097.92,330,,,88,,,
9764922249,2022-10-10 16:51:54,strength_training,2101.02,0,283,113,137,0,14.29,1.3,0
9766103473,2022-10-10 19:44:32,treadmill_running,1667.36,2501.92,180,103,113,0,6.62,0.6,0
9766922883,2022-10-10 21:35:46,virtual_ride,4754.97,37540.18,792,,,258,,,
9772544408,2022-10-11 19:05:49,running,1864.97,2326.45,209,112,124,34.8,8.4,0.7,0
9773324457,2022-10-11 21:57:51,virtual_ride,3792.58,30937.59,561,,,10,,,
9779587197,2022-10-12 22:03:27,treadmill_running,1234.89,1974.37,131,102,115,0,4.87,0.4,0
9780056200,2022-10-12 23:48:05,virtual_ride,3019,25034.7,461,,,7,,,
9783871460,2022-10-13 17:38:11,strength_training,1137.45,0,228,132,160,0,40.28,2.4,0
9794383717,2022-10-15 14:11:36,treadmill_running,1802.85,3279.3,225,110,141,0,13.38,1.2,0
9795293828,2022-10-15 16:28:41,virtual_ride,1783.07,15569.59,331,143.52,196,23,89.31,2.9,2.1
9797319385,2022-10-15 23:46:16,virtual_ride,1996.54,15573.6,270,123.87,141,23,22.27,2,0
9836623028,2022-10-22 14:44:09,treadmill_running,2031.35,3005.72,214,104,123,0,7.88,0.7,0
9838372526,2022-10-22 16:53:31,strength_training,2660.22,0,461,129,157,0,42.39,2.3,0.7
9838374825,2022-10-22 19:03:32,treadmill_running,2012.19,3011.54,238,108,117,0,9.22,0.8,0
9839100079,2022-10-22 21:24:32,virtual_ride,5233.38,40288.82,717,127.56,158,183,58.42,2.7,0.3
9840283883,2022-10-23 06:08:06,treadmill_running,4091.25,6502.27,440,108,122,0,14.88,1.4,0
9840351451,2022-10-23 07:20:53,virtual_ride,1826.57,15189.92,281,137.11,165,5,48.31,2.4,0.6
9844144587,2022-10-23 15:57:06,mountain_biking,5330.26,25249.22,750,120,158,198.54,43.75,2.5,0
9845396160,2022-10-23 21:08:55,breathwork,938,0,0,67,96,0,0.27,0,0
9846742935,2022-10-24 06:13:45,strength_training,2901.53,0,430,119,157,0,32.6,2.1,0.5
9850311730,2022-10-24 19:38:44,treadmill_running,1357.17,2005.42,139,100,109,0,5,0.5,0
9851295097,2022-10-24 22:57:35,treadmill_running,2481.8,4007.89,246,102,111,0,8.35,0.8,0
9852497107,2022-10-25 06:44:59,strength_training,2086.19,0,268,112,156,0,15.83,1.2,0.2
9852937636,2022-10-25 09:08:20,treadmill_running,986.09,1086.93,93,95,109,0,2.85,0.2,0
9856349663,2022-10-25 19:11:09,running,2149.25,1712.06,141,76,93,14.71,2.25,0.2,0
9857154936,2022-10-25 21:27:17,treadmill_running,2157.38,3046.31,207,99,110,0,6.77,0.6,0
9863617112,2022-10-26 22:07:07,treadmill_running,3423.33,5450,331,101,122,0,10.68,1,0
9869007548,2022-10-27 19:25:47,treadmill_running,2509.38,5089.07,418,126,164,0,52.55,2.8,0
9870603745,2022-10-28 05:02:04,treadmill_running,2239.66,5050.61,433,134,167,0,53.76,2.8,0
9877832193,2022-10-29 08:21:10,hiking,3345.53,1961.78,270,92,126,108.98,4.88,0.4,0
9877872463,2022-10-29 10:16:41,walking,7791.73,4962.93,747,102,131,379.12,13.01,1.3,0
9884089577,2022-10-29 12:46:43,other,27878,18463.55,,,,594.54,,,
9885071905,2022-10-30 12:33:05,treadmill_running,1151.28,2064.68,137,105,140,0,8.68,0.8,0
9885612521,2022-10-30 12:54:13,strength_training,3806.96,0,547,122,156,0,34.24,2.2,0.4
9887321855,2022-10-30 15:59:26,virtual_ride,5455.61,46376.21,916,150.17,175,39,122.67,3.7,0.5
9889112278,2022-10-30 23:35:34,virtual_ride,2107.77,15247.54,230,161.78,186,5,183.45,4.2,2.1
9893821529,2022-10-31 18:44:18,virtual_ride,3453.72,26201.87,418,124.21,144,9,28.66,2.2,0
9900234684,2022-11-01 19:10:50,strength_training,2394.58,0,372,127,164,0,46.94,2.5,0
9906945664,2022-11-02 21:53:08,treadmill_running,656.21,1051.13,67,97,106,0,2.63,0.2,0
9927737307,2022-11-06 12:38:10,walking,1710.31,1012.75,120,85,107,16.99,1.99,0.2,0
9929527280,2022-11-06 17:16:12,strength_training,2411.97,0,427,127,162,0,47.25,2.6,0
9929812244,2022-11-06 18:28:21,breathwork,938,0,0,88,109,0,1.71,0.1,0
9930154266,2022-11-06 18:59:10,treadmill_running,3093.87,5007.51,838,167,189,0,227.16,4.9,1.1
9931644177,2022-11-07 04:09:18,treadmill_running,1223.28,2005.79,121,96,117,0,4.39,0.4,0
9935224293,2022-11-07 18:45:30,treadmill_running,871.62,1501.34,112,108,120,0,5.38,0.5,0
9935517668,2022-11-07 19:30:00,breathwork,938,0,0,66,91,0,0.11,0,0
9955420193,2022-11-11 07:07:01,treadmill_running,1227.53,1975.81,158,110,119,0,7.34,0.6,0
9958210540,2022-11-11 16:29:57,strength_training,2548.69,0,378,114,162,0,44.69,2.5,0
9959174525,2022-11-11 20:10:35,breathwork,938,0,0,79,93,0,0.6,0,0
9960757471,2022-11-12 04:40:44,treadmill_running,5949.37,10047.84,566,102,140,0,13.63,1.2,0
9960814183,2022-11-12 06:29:14,virtual_ride,1700.1,13123.71,289,147.27,168,146,67.85,3.1,0.6
9960828928,2022-11-12 06:58:46,virtual_ride,360.14,2118.81,48,142.17,156,23,13.98,1.4,0.1
9963609611,2022-11-12 14:52:33,strength_training,2927.44,0,590,138,164,0,76.06,3,0.4
9964455672,2022-11-12 17:16:55,treadmill_running,1200.43,2009.85,135,103,112,0,5.25,0.4,0
9965140509,2022-11-12 19:13:12,virtual_ride,2365.48,18038.1,357,138.46,192,112,150.28,3.5,3.1
9965297043,2022-11-12 19:55:31,virtual_ride,2292.15,17182.51,275,144.58,187,6,122.74,3.8,1.9
9967301121,2022-11-13 09:07:28,treadmill_running,1923.42,3005.16,191,99,105,0,6.43,0.5,0
9967625478,2022-11-13 10:20:10,virtual_ride,1214.92,10244.26,197,134.99,170,4,47.34,2.6,0.8
9970073045,2022-11-13 15:28:41,treadmill_running,1441.72,3007.64,214,116,142,0,22.39,1.9,0
9973010294,2022-11-14 05:10:49,treadmill_running,1750.45,4006.75,305,124,152,0,42.36,2.2,0.7
9973077064,2022-11-14 05:44:26,virtual_ride,1955.58,15573.16,284,131.13,139,23,28.37,2.3,0
9973099214,2022-11-14 06:20:12,virtual_ride,494.52,4044.8,70,131.46,144,8,10.05,1.1,0
9975436619,2022-11-14 15:42:23,strength_training,2210.55,0,343,122,163,0,32.46,2.1,0
9978911097,2022-11-15 07:01:15,treadmill_running,1804.03,3006.35,209,108,119,0,8.58,0.7,0
9987220833,2022-11-16 17:01:46,walking,1833.07,1828.32,188,103,135,32.12,6.61,0.5,0
9993310700,2022-11-17 18:44:15,treadmill_running,3302.14,6003.56,421,115,160,0,26.07,2,0
9995212646,2022-11-18 05:17:37,virtual_ride,2135.8,15572.89,248,107.6,121,23,18.11,2,0
9995256217,2022-11-18 05:58:38,treadmill_running,1158.14,2005.23,117,96,104,0,4.06,0.3,0
9997962666,2022-11-18 17:07:22,virtual_ride,2801.7,20018.71,369,132.72,159,153,47.6,2.8,0.2
10004634213,2022-11-19 21:54:26,treadmill_running,1741.88,3021.36,173,98,129,0,6.31,0.5,0
10006075254,2022-11-20 08:32:27,treadmill_running,1781.34,3505.64,216,109,149,0,19.6,1.2,0.4
10008676218,2022-11-20 15:30:05,breathwork,938,0,0,78,89,0,0.61,0,0
10011503513,2022-11-21 06:53:23,treadmill_running,1847.19,3299.75,181,101,132,0,,0.5,0
10014565818,2022-11-21 19:10:47,treadmill_running,900.07,1195.97,94,100,109,0,3.7,0.3,0
10031365174,2022-11-24 19:37:45,virtual_ride,3075.57,21006.82,504,147.82,235,209,81.83,3.4,0.3
10031586945,2022-11-24 20:19:38,treadmill_running,2953.8,6144.76,433,120,150,0,33.61,2.2,0
10031839326,2022-11-24 21:58:29,virtual_ride,579.21,2253.78,111,142.87,159,92,32.54,2.4,0
10031954320,2022-11-24 22:09:26,virtual_ride,1943.97,12232.2,276,138.88,158,116,35.17,2.5,0
10032778227,2022-11-25 05:16:24,virtual_ride,2051.78,15573.6,265,128.15,147,23,23.26,2.1,0
10036065485,2022-11-25 19:14:19,treadmill_running,2598.09,4006.02,296,107,146,0,14.23,1.1,0
10037833266,2022-11-26 06:57:14,virtual_ride,3540.59,26147.16,407,120.17,144,24,28.78,2.3,0
10040084899,2022-11-26 14:59:00,breathwork,665.06,0,0,232,240,0,1.69,0.1,0
10040775651,2022-11-26 16:11:25,treadmill_running,2716.29,5009.42,379,119,231,0,28.56,2,0
10041496424,2022-11-26 18:57:24,virtual_ride,1431.33,11252.59,200,127.78,165,21,23.12,2.1,0
10041596877,2022-11-26 19:21:33,virtual_ride,1549.34,12591.51,230,140.84,161,5,46.69,2.6,0.7
10043433638,2022-11-27 07:46:03,treadmill_running,1739.42,3007.55,163,98,111,0,5.5,0.4,0
10045527750,2022-11-27 13:12:07,walking,3424.41,1069.05,301,98,128,55.61,8.31,0.7,0
10045972428,2022-11-27 14:29:23,walking,3125.01,5146.08,387,107,131,36.12,17.33,1.5,0
10048844967,2022-11-28 05:04:58,treadmill_running,1805.99,3471.17,172,101,142,0,13.93,0.7,0.5
10049005269,2022-11-28 06:17:00,strength_training,2398.37,0,406,131,162,0,56.55,2.7,0
10057314067,2022-11-29 17:25:33,treadmill_running,2455.61,4084.14,209,95,114,0,5.01,0.4,0
10059893199,2022-11-30 05:52:45,treadmill_running,1697.2,3008.98,166,100,118,0,5.73,0.5,0
10069014211,2022-12-01 20:36:15,treadmill_running,2231.31,4009.08,223,103,112,0,7.36,0.6,0
10075269166,2022-12-03 06:51:01,treadmill_running,2444.76,5126.93,258,103,138,0,8.08,0.7,0
10077109979,2022-12-03 13:24:25,strength_training,2693.67,0,439,126,152,0,37.21,2.3,0
10077481605,2022-12-03 14:36:46,virtual_ride,2393.06,18338.9,308,130.43,149,5,28.9,2.3,0
10077542140,2022-12-03 15:16:58,virtual_ride,629.39,4083.67,117,154.04,164,64,39.67,2.5,0.2
10079538618,2022-12-03 23:02:31,virtual_ride,1745.34,8026.5,199,176.77,186,127,285.54,5,3.1
10082394564,2022-12-04 13:13:32,treadmill_running,1207.54,2308.19,112,96,112,0,3.99,0.3,0
10084280110,2022-12-04 18:41:21,treadmill_running,1904.59,3685.24,161,94,101,0,3.18,0.2,0
10084624751,2022-12-04 20:18:48,breathwork,938,0,0,65,76,0,0,0,0
10086162508,2022-12-05 07:15:57,treadmill_running,2574.62,5007.84,218,95,105,0,4.43,0.3,0
10088337967,2022-12-05 16:44:49,strength_training,2127.96,0,290,114,147,0,15.87,1.4,0
10089087742,2022-12-05 18:57:00,virtual_ride,2877.42,20482.98,373,,,92,,,
10089119249,2022-12-05 19:45:15,virtual_ride,327.51,2042.4,38,,,15,,,
